full_text,sentimen
Mantap Keren????????????,Positif
INDONESIA JADI SEMAKIN MACET & SANGAT MACET LAGI. P A R A H.,Negatif
mobil lama ganti mesin listrik<br>kasihan pencinta mobil tua kita<br>semoga pemerintah memikirkan ini<br>industri srkala rumahan terbuka untuk ini<br><br>maju terus Indonesiaku.<br>pemerintan Presiden kita hebat,Netral
Gak usah cemas tar hilang sendiri seiring pemiliknya ikut tua juga dan meninggalkannya utk selamanya.,Netral
"Pabrik batreiny di kuasai asing , beli mobilny dari asing Tenaga kerjany dari asing indonesiaku malang  ...paham ??????",Negatif
"Yang Jadi masalahnya banyak Produsen mobil yang enggan Investasi Produksi di Indonesia Karena <br>1. Kualitas Produksi Mobil Indonesia Belum atau Kurang mampu Menyentuh Negara Maju, Sebagai Contoh Indonesia baru mampu Memproduksi Mobil Kualitas Standar Negara Maju Seperti Australia baru Tahun 2019, Sedangkan Negara Tetangga Seperti Thailand Sudah dari tahun 2010, Itupun Kualitasnya  Sangat Baik Karena Mobil yang Di Produksi Di Thailand Adalah Tipe Double Cabin, Sedan dan SUV, sedangkan Indonesia Hanya mampu Menjual Type yang sesuai Negara Berkembang seperti MPV dan itupun Harganya Murah, Contoh lagi Thailand sudah sejak Lama Memproduksi �Honda Civic� dari Tahun 2016 Untuk Pasar Eropa dan Oceania yang Volumenya cukup Besar, Sedangkan Indonesia baru mampu Membuat Toyota Fortuner yang baru bisa menembus Mancanegara itupun hanya untuk Negara berkembang. <br>2. Mobil di Indonesia Kualitas safety nya sangat Jelek mobil dari Tahun 2016-2020, Paling hanya dapat 2 Airbag dan tidak pernah ada ADAS, baru masuk tahun 2021-2020, baru2 ada mobil dengan 6 Airbag dan ADAS, di bandingkan di Thailand mereka sudah mampu Memproduksi Mobil dengan Savety yang sangat Baik Airbag 6+ ADAS sudah dari 2016, <br>3. Kualitas Mesin buatan Indonesia sangat buruk untuk Standar Negara maju Karena apa? Karena Indonesia tidak pernah Mampu membuat Jenis Mesin Diesel Standar Negara Maju dengan Oktan Tinggi BAHKAN Mesin Bensin Indonesia Baru Mampu membuat Mesin Standar Euro 4, Ini Luar Biasa Kacau, Karena ini menghambat Expor. Pabrikan Mobil di Seluruh dunia Standarnya Sudah Mancapai Euro 6<br><br>Nah Sekarang katanya banyak Industri Otomotif Mau Masuk Indonesia dengan Inovasi Mobil Listrik tentu dengan akal Sehat Para Investor ini Juga melihat apakah Indonesia layak untuk Memproduksi Mobil Mereka sedangkan Produksi Mobil Konvesional non Electric aja belum mampu menembus standar Negara Maju, Jadi jangan terlalu berharap, Justru menurut saya Negara2 ini lebih memanfaatkan Indonesia untuk Mengeruk Hasil Alam Nikel dengan dalih produski batrai, liciknya adalah <br>1. Volume Produksinya di kecilkan<br>2. Kualitas Mobilnya Standar Indonesia dan mobilnya GAK di Expor cuma memanfaatkan Indonesia jadi negara bodoh yang Konsumtif <br>3. Keuntungan mereka berlipat Ganda, Mereka bisa menentukan Harga Nikel, Mereka yang buat Battrainya sekaligus menaikkan harganya, dan Yang Beli baranya juga orang Indonesia, ??<br>Jadinya Mereka Tambah Kaya",Negatif
Semoga nanti kedepannya mobil dan motor listrik harganya akan lebih terjangkau alias murah,Positif
"Makin macet terus itu limbah baterai nya bakal lebih parah karena termasuk limbah B3. Pada liat bagusnya doank, pada gak liat sisi lainnya.",Negatif
"Yang saya takutkan, nanti negara2 asing akan ""mencari dan membiayai"" capres yg akan mencabut larangan ekspor nikel, tembaga, bauksit dll ((30 Januari 2023)...Kita lihat siapa pelakunya",Negatif
Nunggu batre  jarak tempuh 1200km dan fitur pengecasan cepat  2jm saja kya hp,Positif
"Mobil litrik build up hrs dipajaki tinggi ,tiap komponen yg dr dlm negri punya nilai pengurangan pajak spy industri dlm negri tumbuh n memakmurkn ,Indo hrs lbh cerdas n makmur",Positif
"Kallo produsen mobil listrik banyak di indonesia, saya akan marketingkan ke luar negri jual mobil listrik made in INDONESIA",Positif
Miris saya lihat judul dan isi beritanya,Negatif
Klo motor listrik mau jalan..motor non listrik import ny di stop dong,Netral
Semoga harga  mobil listrik dpt di jangkau rakyat indonesia menyeluruh,Netral
Klo produsennya banyak bgt<br>Ya perang harga<br>Awal awal saja mahal karna blom ada persaiangan yg ketat,Netral
"jadi bagaimana nasipnya kerdaraan yg sudah kita miliki, jika tidak ada lagi bbm",Negatif
"Satu hal yang pak Jokowi lupa,<br>umur jabatannya tinggal sebentar.<br>Nanti kalo diganti anak yaman ato veteran perang yang jadi presiden, bakal dibuka gede2an penjualan bahan mentah batre. Eropa pesta, pejabat pesta, rakyat nangis beli kendaraan listrik mahal.<br>Padahal bahan dari negeri sendiri.<br>sama seperti bbm, dari banjir minyak ampe kering, gak bisa bikin bbm sendiri.<br>Termasuk bibit lobster yang dibuka ijinnya ketika ganti pejabat.",Negatif
"Pengalaman saya pakai mobil listrik tidal semua nya kelihatan bagus, harus dipikirkan lingkungan juga bagaimana mengatur limbah baterai mobilnya, terakhir waktu ganti baterai mobil saya, harganya mahal sekali. Bukannya saya menentang tapi saya banyak lihat mobil listrik kebakaran di jalan tol karena konslet. Dan di daerah saya ada rumah baru jadi 2 tahun kebakaran karena mobil Tesla nya konslet.",Negatif
"Biasanya produk kenderaan terus melakukan penyempurnaan dan perbaikan seiring banyaknya persaingan, itu pasti terjadi.",Positif
Mungkin Esemka mau langsung fokus ke produksi mobil listrik,Positif
"owh akhir ceritanya begini... semua produsen masuk ke Indonesia, rakyat bangga jadi negara konsumen.. kecuali 10 tahun yang lalu negeri ni tidak berfikir mobil listrik, tp malah dipenjarakan. awal rezim ini divonis dan akhir rezim ini dengan bangga menjadi negara konsumen. Miris.   <br><br>bahasanya seolah yang dikedepanin menjaga lingkungan, apa harus perlu subsidi ? yang untung perusahaannya lah. MIKIR...  dananya buat yang lainnya. <br><br>pembodohan.",Negatif
<b>Sayangnya listrik kita masih dengan batu-bara yang kotor atau polutan kan ?</b>,Negatif
Harusnya mulai berfikir stasiun pengisian listrik.. Kendaraan di percepat..,Positif
Ngisi batere lama? Butuh daya listrik tinggi?,Negatif
Di barengi dengan infrastrukturnuya dong. Bagai mana dengan di daerah2,Negatif
Andai saja baterai litium bisa di kembangkan sebagai energi listrik tenaga Surya (panel solar) maka Indonesia bisa menjadi produsen pertama di dunia yg mampu menekan net zero karbon.,Positif
"Ya... justru bisa sih, lagipula kita bekerja sama ama Tesla juga, yang dari mobilnya juga gunain panel surya juga.",Positif
"Sudah banyak malah om.<br>Jenis lithium yg cocok untuk sistem tenaga surya itu tipe LifePo4.<br>Perkiraan saya, biaya per kilowatt untuk baterainya saja kira� 2-3juta(baterai + BMS). Itu biaya diluar panel dan inverter.<br>Biaya Baterai Deepcycle memang bisa lebih murah, tapi  umur pakai dan kapasitas yg bisa dipakai hanya 50% (biar baterai awet)",Positif
"Sudah banyak listrik tenaga surya, baterai pakai aki deep cycle...Coba lihat diyoutube..Kemaren saya lg cari aki deep cycle buat listrik cadangan jika mati listrik.",Positif
"daripada memberi subsidi untuk yang beli kendaraan listrik mending uang subsidi untuk membuat sistem transportasi yang nyaman dan tepat waktu dengan memperbanyak jalur dan kendaraan,, sehingga masyarakat tidak tergantung kendaraan sendiri, karena orang nyaman naik kendaraan umum, seperti di jepang, di jepang semua orang pekerja pasti mampu beli mobil tetapi mereka nyaman naik kendaraan umum",Negatif
"Kenyataan makin banyak orang berduit makin banyak beli kenderaan sendiri karena bisa untuk pamer, suka- tidak suka itu kenyataan.",Negatif
"Luhut sifat lu dulu rubah, jangan jadi pemuja uang dan pengikut Dajjal dan moneypullasinya. Tutup tambang tambang dan sawit Luhut dkk",Negatif
pembangkit listrik juga masih pake BBM,Negatif
"Kendaraan bbm konvensional sejak awal.kemerdekaan mulai dijajah dengan kerjasama Indo-Japan (Kijang) ehh hampir 100 tahun kemudian, tetap akan dijajak dengan mobil Electric Vehicle (EV). Bangsa ini kapan mau maju ya, kok jadi konsumen terus.",Negatif
"Rakyat di suruh beli dgn sedikit di paksa ,padahal mobil listrik hanya menguntungkan produsen dan pemerintah ujung ujungnya rakyat suruh beli .<br>Kl masalah emisi dan efisien ujung ujungnya sama aja",Negatif
Alhamdulillah musim serba Listrik kendaraan mulai rame,Positif
bos mobil listrik harganya terlalu mahal,Negatif
"Halah.. Para penyembah sumur resapan pada koar2.. Formula Entut eeppeekkk?.. Apaaan... Pdhal program mobil listrik sudah digagas jauh2 hari sebelum Formula Entut.. Dan seperti biasa oposisi selalu nyinyir, rakyat belum siap lah, harga masih mahal lah, dan skrng ketika udah ada tanda2 mo berhasil malah koar2 hasil kerja junjungan wan Aibon.. Hahhhhh.. Konyol emang si Drun",Negatif
Menyenangkan bagi warga Indonesia yg merindukan mobil listrik...... <br>Paling canggih mobil listrik Esemka Stealth...<br>Datang tidak kelihatan..... <br>Pergi tidak kelihatan.....,Netral
TOP Markotop bro pokoke !!! ??????!!!<br>Sudah saatnya NKRI bs mjd negara maju juga oy.!! ??????,Positif
"Jika alasan lingkungan alangkah baiknya PLN dahulu yg berbenah agar memakai energi bersih, sama aja boong kalau pembangkit listriknya tenaga batu bara, lalu efek penambangan nikel ini luar biasa dampaknya bagi lingkungan. Ujung-ujungnya ini cuma keuntungan produsen mobil bukan krn lingkungan. Indonesia harus mewaspadai ini, negeri kita di rusak oleh penambangan nickel tp negeri lain menghijau krn adanya ev. Miris",Negatif
"Kita punya tambang nikel di jual ke China dengan harga murah nanti motor mobil listrik batrenya kita beli dari china mahal..ya ini yg namanya negara kaya tambang di atur oleh negara luar ujung""nya kyk freport..politiknya luhut konyol",Negatif
Semoga bumi bebas polusi udara dan bumi menjadi sehat ya allah,Positif
Saya kalau punya uang mau pakek motor listrik tapi kalau betrinya rusak mau beli di mana?,Negatif
"Saya sangat setuju jika mobil,motor itu menggunakan istrik.karena Dunia akan lebih SEHAT dan Alam akan bersahabat dengan manusia..amiin",Positif
"Zimbabwe sebagai penghasil Lithium terbesar dunia bulan lalu sudah mengumumkan menutup export ore Lithium.<br>Battery butuh Lithium tang tidak ada di indonesia. Tinggal australia pengexport ore lithium ,dan jika melakukan hal yang sama ....indonesia akan kesulitan.",Negatif
Untuk masuk ev maka siapapun bisa buat mobil listrik.<br>Yang beda nanti perangkat manajement battery . <br>Dan akan bermunculan merek ev buatan local.,Positif
"Benar om, kunci mobil listrik hanya di batere dan cara charger nya.<br><br>Kalau indo jadi pusat produksi baterai maka merek2 lokal untuk mobil.listrik akan muncul sendiri",Positif
Sdm asing juga yg jadi intinya !!!!,Negatif
Lalu bagaimana nasib mobil bensin?,Negatif
Sebelumnya banyak anak bangsa yang membuat mobil listrik atau sepeda listrik tapi sayangnya tidak ada dukungan dari pemerintah...,Negatif
"Ujung� nya marketnya rakyat indo.. yah semoga saja banyak yang dapat kerja di industri tsb dan mobil bisa murah pajak , tapi macetnya gmn itu haha kacau deh ??",Negatif
Indonesia itu sering banjir ..<br>Mobil listrik kena banjir y eror ..,Negatif
Setuju. Tapi harga harus terjangkau. Jangan dijadikan bisnis oleh pemerintah kepada rakyatnya sendiri.<br><br>Apalagi penguasa kita kan terkenal pada rakus�,Negatif
Celo mobil listrik lokal gimana nasib nya,Negatif
Maju terus indonesia jangan orang luar negri saja yang maju,Positif
"Masuk pak eko..... Biar tambah macet di indonesia, tanah makin amblas.",Negatif
"Mobil listrik dalam negri gagal diproduksi , mobil listrik luar negri malah masuk ke indonesia..",Negatif
"Untuk kalangan menengah kebawah, mobil listrik masih terlalu mahal. Sebisa mungkin, pemerintah menyediakan angkutan umum tenaga baterai. <br>Agar semua kalangan bisa menikmati transportasi ramah lingkungan.",Netral
Kapan setiap perusahaan otomotif akan menghentikan produksi kendaraan berbahan bakar minyak.,Netral
"sepertinya sangat merepotkan motor listrik di gunakan untuk ojek online, dimana untuk mengisi daya diperlukan paling cepat 30 menit",Negatif
"Seandainya smelter nikel dominan punya indonesia, indonesia akan mempunyai kendali terhadap nikel dan kendali harga nikel. Sekarang China yang punya kendali terhadap nikel dunia, padahal Nikel asli indonesia ?????.",Negatif
"@Analisa Hipotesa masih banyak SDM indonesia yang bisa. Sarjana S2 atau S3 banyak, pemerintah seharusnya beri ruang atau investasi dengan SDM sendiri. Tujuan investasi adalah untuk menumbuhkan kemampuan SDM lokal agar bisa berkerja sesuai bidang yang dituju, serta untuk memakmurkan masyarakat dan memajukan negara.<br>Bukan memberikan asing kendali atas SDA milik negara, ini semua hanya masalah PRO NASIONAL atau PRO ASING.",Negatif
Semoga elektrifikasinya diikuti dgn pembangkit listrik tenaga terbarukan atau setidaknya tenaga air dan surya yg melimpah di Indonesia,Positif
"Orang mengatakan mobil listrik mahal ??, yha buat orang Indonesia sih masih diangap mahal karena ekonomi kita masih pas pasan, tapi yg dilakukan oleh Pemerintah Indonesia  adalah INDONESIA JADI PRODUSENnya, karena Pasarnya adalah INTERNATIONAL bukan hanya Indonesia doang. Jadi, jangan pikir perut sendiri. Pemerintah itu harus pandai mengelola SDA, dgn hilirisasi maka SDM kita akan terserap PEKERJA kita sehinga penganguran akan berkurang. Bayangkan kalau 10 SDA dikelola dalam negeri semua, maka INDONESIA akan masuk dalam Negara PRODUSEN.<br>GASS FULL PAK JOKOWI ????????<br>Inilah yg saya pertanyakan sejak dahulu, kena INDONESIA tdak maju padahal SDA kita melimpah, sekarang PAK JOKOWI menjawab pertanyaan itu. Dan yg membuat INDONESIA tdak maju itu adalah orang yg kontra dgn PEMERINTAH alias OPOSISI.",Positif
"Nol emisi karbon tp pembangkit listrik masih banyak tenaga uap batubara, omong kosong",Negatif
Sama saja mau listrik atau bensin. Kalau pejabat dan yg punya kebijakan yg berotak mafia atau calo.,Negatif
"Kita tengok ja apakah harga mobil listrik murah atau Sm ja mahal,gak guna mahal jg klo katanya nikel dari kita produksi batrei dari kita,maju pemerintahan tp miskin drakyatnya.",Negatif
"Kebijakan ini akan dpt mengurangi beban APBN di impor minyak sehingga kita akan lebih longgar dalam membangun sektor lain,mantap",Positif
"Bangun woy bangun..bangun sendiri mumpung pada berlomba2, kalo mobil mesin pembakaran kita udh kalah jauh ga akan terkejar, mobil listrik masih banyak peluangnya",Positif
Negara Indonesia cocok dengan teknologi listrik apalagi solar panel akan membuat listrik murah sepanjang tahun,Positif
dulu padahal indonesia harusnya bisa jadi pelopor indsutri mobil listrik.. tapi sudah jadi..di bilang gak layak dengan alasan emisi dan ini itu.. ??,Negatif
Keren... indonesia maju yook,Positif
Pas hujan deras bakalan kesetrum berjamaah,Negatif
Mantab opung dkk makin tajir,Negatif
"Buat seluruh rakyat indonesia tahan/stop dulu beli mobil berbahan bensin, akan ada peralihan mobil berbahan bakar minyak ke bateray, kalau gak menyesal/ rugi dibelakang",Netral
"BODOHNYA PEJABAT INDONESIA.<br>DAHULU MOBIL LISTRIK SDH DIRINTIS OLEH PAK DAHLAN ISKAN MALAH PAK DAHLAN MAU DIKRIMINALISASI.<br>ADA PUTRA TERBAIK INDONESIA MENCIPTAKAN MOBIL LISTRIK EH MALAH TDK DIAKUI AKHIRNYA DI BAWA KELUAR NEGERI DAN DIBANGUN DILUAR NEGERI.<br><br>EH SEKARANG PEJABATNYA MENGAJAK PERUSAHAAN ASING MASUK.<br>BUKANYA MEMBANGUN PABRIK SENDIRI, MADE IN INDONESIA.<br>JGN BOHONGI RAKYAT. <br>ITU PERUSAHAAN ASING MEMAKAI HASIL TAMBANG NKRI TRUS RAKYAT DIPAKSA BELI MOBIL MOTOR LISTRIK TRUS YG UNTUNG TETAP PEEUSAHAAN ASING.<br>JADI JGN BOHONGLAH.",Negatif
"kendaraan listrik harga nya malah lebih mahal..listriknya murah, tp mesin dan batre nya sesuatu banget.",Netral
"Slama masih dkelola asing, slama itu pula kita masih djajah secara ekonomi,",Negatif
Mestinya IKN nanti semua harus pakai mobil listrik yg ramah lingkungan.,Positif
"Menurut gw pribadi yang paling pantas sih Hyundai, Ford, Tesla sama NEO. NEO prosedurnya bukan ngecas aja tapi ada sistem ""ganti"" baterai karena ya emang baterai punya umur",Positif
"Seiring waktu berjalan, proses penyempurnaan juga berjalan.",Positif
Namanya juga EBT kenapa khawatir kemampuan PLN yg saat ini sering mati listrik?. Matahari bersinar tiap hari. Yg Mampu pakailah PLTS,Positif
"Sama saja mau bensin ,mau pakai batre ,sama2 bahan fosil yg merusak lingkungan..",Negatif
"Listrik nya dr mana, Matahari???? Mana infrastrukturnya. Kalau cma bicara Hilir aja mudah, jangan bilang manfaatin Batu Bara kmi di Kalimantan buat pembakaran PLN ngecas Motor atau Mobil Listrik kalian, hari ini tempat kami Banjir-banjir pertanian rusak tambak merugi.",Negatif
"jadi negara konsumen dgn adanya mobil listrik. sebelumnya hingga sekarang setelah orla diganti dgn orba mobil jepang masuk, zaman orla mobil eropa lebih byk di indonesia. zaman orba mobil jepang yg lebih byk masuk. rakyat indonesia diberi rezeki tuhan sebagai konsumen. sekarang mobil listrik,  demikian juga station pengisian daya bateray di kuasai singapura sbg investor, lagi lagi kita di kadalin singapura, kemarin dollar ekspor kita ngacir ke singapura. padahal anak anak muda kita sedang angresif terhadap perkembangan teknologi apa pun sedang meningkat mengikuti zaman mengenai kendaraanlistrik. MARI BPK POLITIK IDENTITAS DAN POLITIK LAINNYA BISA MENGANGKAT DERAJAT ANAK ANAK MUDA BANGSA SEBAGAI BAGIAN PENYUMBANG/PEJUANG PEMBANGUNAN DI INDONESIA, BUKAN BANGSA ASING - CARI ILMU DARI MEREKAN BOLEH SETELAH IYU HARUS BISA AMBIL ALIH TEKNOLOGI MEREKA. SERAH KAN KPD PEJUANG MUDA MUDI KITA UTK MEMBANGUN NEGERI",Negatif
